"Lat","Lon","Biome","Hemisphere","Mean","SD"
-58.5,-43.5,"marine","Southern",0.834204,1.15002
-58.5,-42.5,"marine","Southern",0.732621,1.13526
-58.5,-41.5,"marine","Southern",0.637987,1.11471
-58.5,-40.5,"marine","Southern",0.560478,1.09904
-58.5,-39.5,"marine","Southern",0.500095,1.08833
-58.5,-38.5,"marine","Southern",0.441125,1.07939
-58.5,-37.5,"marine","Southern",0.383569,1.07223
-58.5,-36.5,"marine","Southern",0.317096,1.05689
-58.5,-35.5,"marine","Southern",0.241705,1.03316
-58.5,-34.5,"marine","Southern",0.147849,1.0081
-58.5,-33.5,"marine","Southern",0.0355276,0.9814
-58.5,-32.5,"marine","Southern",-0.0697906,0.964718
-58.5,-31.5,"marine","Southern",-0.168105,0.959022
-58.5,-30.5,"marine","Southern",-0.232334,0.969999
-58.5,-29.5,"marine","Southern",-0.262478,0.997471
-58.5,-28.5,"marine","Southern",-0.248779,1.02674
-58.5,-27.5,"marine","Southern",-0.191238,1.05768
-58.5,-26.5,"marine","Southern",-0.103416,1.06249
-58.5,-25.5,"marine","Southern",0.0146878,1.0462
-58.5,-24.5,"marine","Southern",0.0953151,1.03027
-58.5,-23.5,"marine","Southern",0.138466,1.00978
-58.5,-22.5,"marine","Southern",0.13804,0.996747
-58.5,-21.5,"marine","Southern",0.094037,0.990317
-58.5,-20.5,"marine","Southern",0.0498297,0.98235
-58.5,-19.5,"marine","Southern",0.00541823,0.972683
-58.5,-18.5,"marine","Southern",-0.0378794,0.964761
-58.5,-17.5,"marine","Southern",-0.0800633,0.958621
-58.5,-16.5,"marine","Southern",-0.123972,0.953138
-58.5,-15.5,"marine","Southern",-0.169606,0.948142
-58.5,-14.5,"marine","Southern",-0.220789,0.942324
-58.5,-13.5,"marine","Southern",-0.277521,0.936171
-58.5,-12.5,"marine","Southern",-0.334892,0.931983
-58.5,-11.5,"marine","Southern",-0.392904,0.929416
-58.5,-10.5,"marine","Southern",-0.443168,0.925447
-58.5,-9.5,"marine","Southern",-0.485683,0.919958
-58.5,-8.5,"marine","Southern",-0.522386,0.914601
-58.5,-7.5,"marine","Southern",-0.553278,0.909417
-58.5,-6.5,"marine","Southern",-0.577645,0.903986
-58.5,-5.5,"marine","Southern",-0.595487,0.898263
-58.5,-4.5,"marine","Southern",-0.606436,0.894797
-58.5,-3.5,"marine","Southern",-0.61049,0.893498
-58.5,-2.5,"marine","Southern",-0.612505,0.892986
-58.5,-1.5,"marine","Southern",-0.62147,0.89946
-58.5,-0.5,"marine","Southern",-0.624014,0.903107
-58.5,0.5,"marine","Southern",-0.629128,0.910784
-58.5,1.5,"marine","Southern",-0.634442,0.918557
-58.5,2.5,"marine","Southern",-0.639958,0.926286
-58.5,3.5,"marine","Southern",-0.643316,0.93312
-58.5,4.5,"marine","Southern",-0.644516,0.939058
-58.5,5.5,"marine","Southern",-0.642388,0.945124
-58.5,6.5,"marine","Southern",-0.636934,0.951437
-58.5,7.5,"marine","Southern",-0.631129,0.956228
-58.5,8.5,"marine","Southern",-0.624975,0.959533
-58.5,9.5,"marine","Southern",-0.615252,0.963283
-58.5,10.5,"marine","Southern",-0.601959,0.967533
-58.5,11.5,"marine","Southern",-0.583173,0.972425
-58.5,12.5,"marine","Southern",-0.558895,0.978249
-58.5,13.5,"marine","Southern",-0.535142,0.983686
-58.5,14.5,"marine","Southern",-0.511917,0.988417
-58.5,15.5,"marine","Southern",-0.486625,0.994772
-58.5,16.5,"marine","Southern",-0.459267,1.00323
-58.5,17.5,"marine","Southern",-0.424723,1.01052
-58.5,18.5,"marine","Southern",-0.382993,1.0165
-58.5,19.5,"marine","Southern",-0.332713,1.01877
-58.5,20.5,"marine","Southern",-0.273882,1.01776
-58.5,21.5,"marine","Southern",-0.201704,1.00552
-58.5,22.5,"marine","Southern",-0.11618,0.982332
-58.5,23.5,"marine","Southern",-0.0222185,0.95967
-58.5,24.5,"marine","Southern",0.0801799,0.937352
-58.5,25.5,"marine","Southern",0.162902,0.922515
-58.5,26.5,"marine","Southern",0.225947,0.914551
-58.5,27.5,"marine","Southern",0.265376,0.911383
-58.5,28.5,"marine","Southern",0.281187,0.912647
-58.5,29.5,"marine","Southern",0.293659,0.913809
-58.5,30.5,"marine","Southern",0.302792,0.915043
-58.5,31.5,"marine","Southern",0.318068,0.914516
-58.5,32.5,"marine","Southern",0.339489,0.911919
-58.5,33.5,"marine","Southern",0.360059,0.907866
-58.5,34.5,"marine","Southern",0.379778,0.902271
-58.5,35.5,"marine","Southern",0.386018,0.898098
-58.5,36.5,"marine","Southern",0.378778,0.895521
-58.5,37.5,"marine","Southern",0.357207,0.897309
-58.5,38.5,"marine","Southern",0.321303,0.903541
-58.5,39.5,"marine","Southern",0.282345,0.91091
-58.5,40.5,"marine","Southern",0.240332,0.919322
-58.5,41.5,"marine","Southern",0.212698,0.925039
-58.5,42.5,"marine","Southern",0.199444,0.928168
-58.5,43.5,"marine","Southern",0.206835,0.931389
-58.5,44.5,"marine","Southern",0.234873,0.934489
-58.5,45.5,"marine","Southern",0.268751,0.935826
-58.5,46.5,"marine","Southern",0.30847,0.935324
-58.5,47.5,"marine","Southern",0.3405,0.932573
-58.5,48.5,"marine","Southern",0.364842,0.927607
-58.5,49.5,"marine","Southern",0.3829,0.923714
-58.5,50.5,"marine","Southern",0.394672,0.920879
-58.5,51.5,"marine","Southern",0.405027,0.919548
-58.5,52.5,"marine","Southern",0.413965,0.919714
-58.5,53.5,"marine","Southern",0.421968,0.919392
-58.5,54.5,"marine","Southern",0.429037,0.91857
-58.5,55.5,"marine","Southern",0.439963,0.916009
-58.5,56.5,"marine","Southern",0.454745,0.911802
-58.5,57.5,"marine","Southern",0.477423,0.908472
-58.5,58.5,"marine","Southern",0.507998,0.90589
-58.5,59.5,"marine","Southern",0.550467,0.902727
-58.5,60.5,"marine","Southern",0.604832,0.898969
-58.5,61.5,"marine","Southern",0.651494,0.89348
-58.5,62.5,"marine","Southern",0.690456,0.886292
-58.5,63.5,"marine","Southern",0.712657,0.881028
-58.5,64.5,"marine","Southern",0.718098,0.877758
-58.5,65.5,"marine","Southern",0.70905,0.878285
-58.5,66.5,"marine","Southern",0.685512,0.882569
-58.5,67.5,"marine","Southern",0.646933,0.888025
-58.5,68.5,"marine","Southern",0.593314,0.894638
-58.5,69.5,"marine","Southern",0.524821,0.900918
-58.5,70.5,"marine","Southern",0.441453,0.906968
-58.5,71.5,"marine","Southern",0.356015,0.913052
-58.5,72.5,"marine","Southern",0.268505,0.919317
-58.5,73.5,"marine","Southern",0.189304,0.924908
-58.5,74.5,"marine","Southern",0.118412,0.929697
-58.5,75.5,"marine","Southern",0.0646708,0.936343
-58.5,76.5,"marine","Southern",0.0280792,0.945113
-58.5,77.5,"marine","Southern",0.0199432,0.951793
-58.5,78.5,"marine","Southern",0.040263,0.956327
-58.5,79.5,"marine","Southern",0.0905901,0.956786
-58.5,80.5,"marine","Southern",0.170924,0.953189
-58.5,81.5,"marine","Southern",0.281079,0.945327
-58.5,82.5,"marine","Southern",0.421055,0.933323
-58.5,83.5,"marine","Southern",0.558685,0.925878
-58.5,84.5,"marine","Southern",0.693968,0.92264
-58.5,85.5,"marine","Southern",0.788257,0.922425
-58.5,86.5,"marine","Southern",0.841549,0.925505
-58.5,87.5,"marine","Southern",0.858464,0.92884
-58.5,88.5,"marine","Southern",0.838999,0.932222
-58.5,89.5,"marine","Southern",0.813816,0.936062
-58.5,90.5,"marine","Southern",0.782914,0.940507
-58.5,91.5,"marine","Southern",0.757491,0.945558
-58.5,92.5,"marine","Southern",0.737548,0.951001
-58.5,93.5,"marine","Southern",0.722723,0.956248
-58.5,94.5,"marine","Southern",0.713016,0.961244
-58.5,95.5,"marine","Southern",0.691394,0.966429
-58.5,96.5,"marine","Southern",0.657856,0.971849
-58.5,97.5,"marine","Southern",0.627319,0.980291
-58.5,98.5,"marine","Southern",0.599781,0.991702
-58.5,99.5,"marine","Southern",0.592168,1.00537
-58.5,100.5,"marine","Southern",0.604479,1.02128
-58.5,101.5,"marine","Southern",0.636539,1.03547
-58.5,102.5,"marine","Southern",0.688347,1.04795
-58.5,103.5,"marine","Southern",0.753353,1.05645
-58.5,104.5,"marine","Southern",0.831558,1.06104
-58.5,105.5,"marine","Southern",0.908444,1.06248
-58.5,106.5,"marine","Southern",0.984012,1.06079
-58.5,107.5,"marine","Southern",1.05607,1.06091
-58.5,108.5,"marine","Southern",1.12463,1.06284
-58.5,109.5,"marine","Southern",1.20062,1.0688
-58.5,110.5,"marine","Southern",1.28404,1.07884
-58.5,111.5,"marine","Southern",1.37269,1.08898
-58.5,112.5,"marine","Southern",1.46657,1.09919
-58.5,113.5,"marine","Southern",1.55112,1.10753
-58.5,114.5,"marine","Southern",1.62634,1.11398
-58.5,115.5,"marine","Southern",1.68979,1.11909
-58.5,116.5,"marine","Southern",1.74145,1.12292
-58.5,117.5,"marine","Southern",1.79644,1.12407
-58.5,118.5,"marine","Southern",1.85474,1.12275
-58.5,119.5,"marine","Southern",1.91228,1.12347
-58.5,120.5,"marine","Southern",1.96906,1.12614
-58.5,121.5,"marine","Southern",2.02461,1.13428
-58.5,122.5,"marine","Southern",2.07892,1.14791
-58.5,123.5,"marine","Southern",2.1332,1.1628
-58.5,124.5,"marine","Southern",2.18745,1.17896
-58.5,125.5,"marine","Southern",2.24156,1.19114
-58.5,126.5,"marine","Southern",2.29555,1.19946
-58.5,127.5,"marine","Southern",2.3437,1.20644
-58.5,128.5,"marine","Southern",2.386,1.21213
-58.5,129.5,"marine","Southern",2.42642,1.21763
-58.5,130.5,"marine","Southern",2.46496,1.22273
-58.5,131.5,"marine","Southern",2.49277,1.22804
-58.5,132.5,"marine","Southern",2.50984,1.23352
-58.5,133.5,"marine","Southern",2.51813,1.2364
-58.5,134.5,"marine","Southern",2.51765,1.23668
-58.5,135.5,"marine","Southern",2.50766,1.23891
-58.5,136.5,"marine","Southern",2.48819,1.24301
-58.5,137.5,"marine","Southern",2.45879,1.25281
-58.5,138.5,"marine","Southern",2.41947,1.26833
-58.5,139.5,"marine","Southern",2.3532,1.28519
-58.5,140.5,"marine","Southern",2.25998,1.3036
-58.5,141.5,"marine","Southern",2.13991,1.31537
-58.5,142.5,"marine","Southern",1.99298,1.3205
-58.5,143.5,"marine","Southern",1.86027,1.31647
-58.5,144.5,"marine","Southern",1.74178,1.30336
-58.5,145.5,"marine","Southern",1.66716,1.28672
-58.5,146.5,"marine","Southern",1.63641,1.26673
-58.5,147.5,"marine","Southern",1.6643,1.24651
-58.5,148.5,"marine","Southern",1.75084,1.22611
-58.5,149.5,"marine","Southern",1.8922,1.20756
-58.5,150.5,"marine","Southern",2.08837,1.19092
-58.5,151.5,"marine","Southern",2.29014,1.17856
-58.5,152.5,"marine","Southern",2.49752,1.17061
-58.5,153.5,"marine","Southern",2.65232,1.16885
-58.5,154.5,"marine","Southern",2.75456,1.17302
-58.5,155.5,"marine","Southern",2.81817,1.17849
-58.5,156.5,"marine","Southern",2.84314,1.18504
-58.5,157.5,"marine","Southern",2.89503,1.18835
-58.5,158.5,"marine","Southern",2.97386,1.18833
-58.5,159.5,"marine","Southern",3.12893,1.18405
-58.5,160.5,"marine","Southern",3.36023,1.17549
-58.5,161.5,"marine","Southern",3.65599,1.15992
-58.5,162.5,"marine","Southern",4.01622,1.13744
-58.5,163.5,"marine","Southern",4.3751,1.107
-58.5,164.5,"marine","Southern",4.73263,1.06862
-58.5,165.5,"marine","Southern",5.03263,1.0255
-58.5,166.5,"marine","Southern",5.27511,0.977794
-58.5,167.5,"marine","Southern",5.45422,0.938623
-58.5,168.5,"marine","Southern",5.56997,0.907808
-58.5,169.5,"marine","Southern",5.6327,0.894373
-58.5,170.5,"marine","Southern",5.64241,0.89822
-58.5,171.5,"marine","Southern",5.61052,0.908334
-58.5,172.5,"marine","Southern",5.53701,0.924772
-58.5,173.5,"marine","Southern",5.45083,0.938419
-58.5,174.5,"marine","Southern",5.35198,0.949395
-58.5,175.5,"marine","Southern",5.27058,0.96057
-58.5,176.5,"marine","Southern",5.20663,0.971936
-58.5,177.5,"marine","Southern",5.15781,0.983482
-58.5,178.5,"marine","Southern",5.12412,0.995034
-58.5,179.5,"marine","Southern",5.08514,1.00439
-57.5,-179.5,"marine","Southern",5.78426,1.03808
-57.5,-178.5,"marine","Southern",5.74286,1.04339
-57.5,-177.5,"marine","Southern",5.67363,1.0474
-57.5,-176.5,"marine","Southern",5.58529,1.05147
-57.5,-175.5,"marine","Southern",5.47783,1.05554
-57.5,-174.5,"marine","Southern",5.37059,1.06145
-57.5,-173.5,"marine","Southern",5.26357,1.06936
-57.5,-172.5,"marine","Southern",5.17636,1.0781
-57.5,-171.5,"marine","Southern",5.10896,1.0876
-57.5,-170.5,"marine","Southern",5.04291,1.09649
-57.5,-169.5,"marine","Southern",4.97823,1.10468
-57.5,-168.5,"marine","Southern",4.90686,1.11043
-57.5,-167.5,"marine","Southern",4.82881,1.11375
-57.5,-166.5,"marine","Southern",4.74459,1.1146
-57.5,-165.5,"marine","Southern",4.65421,1.11305
-57.5,-164.5,"marine","Southern",4.5621,1.10928
-57.5,-163.5,"marine","Southern",4.46827,1.10337
-57.5,-162.5,"marine","Southern",4.37495,1.09774
-57.5,-161.5,"marine","Southern",4.28215,1.0924
-57.5,-160.5,"marine","Southern",4.18282,1.08749
-57.5,-159.5,"marine","Southern",4.07698,1.08297
-57.5,-158.5,"marine","Southern",3.95012,1.07538
-57.5,-157.5,"marine","Southern",3.80223,1.06451
-57.5,-156.5,"marine","Southern",3.63425,1.05228
-57.5,-155.5,"marine","Southern",3.44619,1.03877
-57.5,-154.5,"marine","Southern",3.25837,1.02845
-57.5,-153.5,"marine","Southern",3.0708,1.02143
-57.5,-152.5,"marine","Southern",2.90224,1.01986
-57.5,-151.5,"marine","Southern",2.75269,1.02366
-57.5,-150.5,"marine","Southern",2.63934,1.02808
-57.5,-149.5,"marine","Southern",2.56218,1.03335
-57.5,-148.5,"marine","Southern",2.53216,1.03414
-57.5,-147.5,"marine","Southern",2.54927,1.03055
-57.5,-146.5,"marine","Southern",2.6202,1.01957
-57.5,-145.5,"marine","Southern",2.74495,1.00096
-57.5,-144.5,"marine","Southern",2.90263,0.98026
-57.5,-143.5,"marine","Southern",3.09325,0.957877
-57.5,-142.5,"marine","Southern",3.26908,0.938662
-57.5,-141.5,"marine","Southern",3.4301,0.922745
-57.5,-140.5,"marine","Southern",3.54207,0.910293
-57.5,-139.5,"marine","Southern",3.60497,0.900934
-57.5,-138.5,"marine","Southern",3.64118,0.895839
-57.5,-137.5,"marine","Southern",3.6507,0.894793
-57.5,-136.5,"marine","Southern",3.68702,0.89926
-57.5,-135.5,"marine","Southern",3.75015,0.909096
-57.5,-134.5,"marine","Southern",3.85408,0.919851
-57.5,-133.5,"marine","Southern",3.99882,0.931483
-57.5,-132.5,"marine","Southern",4.16565,0.940348
-57.5,-131.5,"marine","Southern",4.35459,0.946399
-57.5,-130.5,"marine","Southern",4.53351,0.948558
-57.5,-129.5,"marine","Southern",4.70239,0.946843
-57.5,-128.5,"marine","Southern",4.84373,0.943914
-57.5,-127.5,"marine","Southern",4.95752,0.939694
-57.5,-126.5,"marine","Southern",5.04019,0.935052
-57.5,-125.5,"marine","Southern",5.09173,0.93006
-57.5,-124.5,"marine","Southern",5.11421,0.925606
-57.5,-123.5,"marine","Southern",5.10762,0.92176
-57.5,-122.5,"marine","Southern",5.09167,0.918908
-57.5,-121.5,"marine","Southern",5.06638,0.917065
-57.5,-120.5,"marine","Southern",5.05939,0.915905
-57.5,-119.5,"marine","Southern",5.07069,0.915316
-57.5,-118.5,"marine","Southern",5.10304,0.913169
-57.5,-117.5,"marine","Southern",5.15643,0.909629
-57.5,-116.5,"marine","Southern",5.21468,0.903753
-57.5,-115.5,"marine","Southern",5.2778,0.895642
-57.5,-114.5,"marine","Southern",5.33364,0.885147
-57.5,-113.5,"marine","Southern",5.38221,0.872105
-57.5,-112.5,"marine","Southern",5.42703,0.859278
-57.5,-111.5,"marine","Southern",5.46811,0.846665
-57.5,-110.5,"marine","Southern",5.511,0.836765
-57.5,-109.5,"marine","Southern",5.5557,0.829841
-57.5,-108.5,"marine","Southern",5.60078,0.823852
-57.5,-107.5,"marine","Southern",5.64624,0.818769
-57.5,-106.5,"marine","Southern",5.68589,0.813077
-57.5,-105.5,"marine","Southern",5.71972,0.806575
-57.5,-104.5,"marine","Southern",5.75339,0.800455
-57.5,-103.5,"marine","Southern",5.78689,0.794631
-57.5,-102.5,"marine","Southern",5.81589,0.789919
-57.5,-101.5,"marine","Southern",5.8404,0.786504
-57.5,-100.5,"marine","Southern",5.85934,0.786623
-57.5,-99.5,"marine","Southern",5.87271,0.790227
-57.5,-98.5,"marine","Southern",5.87973,0.797945
-57.5,-97.5,"marine","Southern",5.88042,0.809602
-57.5,-96.5,"marine","Southern",5.8815,0.820358
-57.5,-95.5,"marine","Southern",5.88298,0.830229
-57.5,-94.5,"marine","Southern",5.89321,0.838071
-57.5,-93.5,"marine","Southern",5.91221,0.843791
-57.5,-92.5,"marine","Southern",5.9385,0.849905
-57.5,-91.5,"marine","Southern",5.97208,0.856366
-57.5,-90.5,"marine","Southern",6.0051,0.86506
-57.5,-89.5,"marine","Southern",6.03757,0.876023
-57.5,-88.5,"marine","Southern",6.06541,0.884758
-57.5,-87.5,"marine","Southern",6.08862,0.891172
-57.5,-86.5,"marine","Southern",6.1096,0.893506
-57.5,-85.5,"marine","Southern",6.12834,0.891684
-57.5,-84.5,"marine","Southern",6.14445,0.889499
-57.5,-83.5,"marine","Southern",6.15793,0.88704
-57.5,-82.5,"marine","Southern",6.17252,0.886132
-57.5,-81.5,"marine","Southern",6.18821,0.886758
-57.5,-80.5,"marine","Southern",6.21224,0.887404
-57.5,-79.5,"marine","Southern",6.24461,0.888339
-57.5,-78.5,"marine","Southern",6.27605,0.889687
-57.5,-77.5,"marine","Southern",6.30654,0.891363
-57.5,-76.5,"marine","Southern",6.33525,0.894436
-57.5,-75.5,"marine","Southern",6.36217,0.898929
-57.5,-74.5,"marine","Southern",6.38865,0.909049
-57.5,-73.5,"marine","Southern",6.41467,0.924887
-57.5,-72.5,"marine","Southern",6.40928,0.942494
-57.5,-71.5,"marine","Southern",6.37246,0.961829
-57.5,-70.5,"marine","Southern",6.2713,0.979257
-57.5,-69.5,"marine","Southern",6.1058,0.994942
-57.5,-68.5,"marine","Southern",5.89615,1.01229
-57.5,-67.5,"marine","Southern",5.64234,1.03141
-57.5,-66.5,"marine","Southern",5.37475,1.04836
-57.5,-65.5,"marine","Southern",5.09336,1.06314
-57.5,-64.5,"marine","Southern",4.8363,1.07872
-57.5,-63.5,"marine","Southern",4.60358,1.09483
-57.5,-62.5,"marine","Southern",4.40735,1.11112
-57.5,-61.5,"marine","Southern",4.24762,1.12753
-57.5,-60.5,"marine","Southern",4.08882,1.13966
-57.5,-59.5,"marine","Southern",3.93095,1.14766
-57.5,-58.5,"marine","Southern",3.76212,1.15397
-57.5,-57.5,"marine","Southern",3.58232,1.1584
-57.5,-56.5,"marine","Southern",3.40293,1.16458
-57.5,-55.5,"marine","Southern",3.22393,1.17257
-57.5,-54.5,"marine","Southern",3.05108,1.18314
-57.5,-53.5,"marine","Southern",2.88439,1.19638
-57.5,-52.5,"marine","Southern",2.71796,1.21007
-57.5,-51.5,"marine","Southern",2.5518,1.22426
-57.5,-50.5,"marine","Southern",2.37956,1.23258
-57.5,-49.5,"marine","Southern",2.20126,1.23504
-57.5,-48.5,"marine","Southern",2.02833,1.2338
-57.5,-47.5,"marine","Southern",1.86077,1.22906
-57.5,-46.5,"marine","Southern",1.70217,1.22512
-57.5,-45.5,"marine","Southern",1.55254,1.22177
-57.5,-44.5,"marine","Southern",1.40941,1.21182
-57.5,-43.5,"marine","Southern",1.27279,1.19514
-57.5,-42.5,"marine","Southern",1.15033,1.17352
-57.5,-41.5,"marine","Southern",1.04204,1.14705
-57.5,-40.5,"marine","Southern",0.955271,1.12453
-57.5,-39.5,"marine","Southern",0.890026,1.10611
-57.5,-38.5,"marine","Southern",0.826792,1.08966
-57.5,-37.5,"marine","Southern",0.765568,1.07504
-57.5,-36.5,"marine","Southern",0.686636,1.05499
-57.5,-35.5,"marine","Southern",0.589995,1.02956
-57.5,-34.5,"marine","Southern",0.476624,1.00276
-57.5,-33.5,"marine","Southern",0.346523,0.974407
-57.5,-32.5,"marine","Southern",0.235673,0.955388
-57.5,-31.5,"marine","Southern",0.144075,0.945786
-57.5,-30.5,"marine","Southern",0.0994172,0.951203
-57.5,-29.5,"marine","Southern",0.101701,0.971806
-57.5,-28.5,"marine","Southern",0.147544,0.992016
-57.5,-27.5,"marine","Southern",0.236945,1.01191
-57.5,-26.5,"marine","Southern",0.336851,1.01765
-57.5,-25.5,"marine","Southern",0.44726,1.01073
-57.5,-24.5,"marine","Southern",0.518838,1.00138
-57.5,-23.5,"marine","Southern",0.551585,0.988118
-57.5,-22.5,"marine","Southern",0.550273,0.976211
-57.5,-21.5,"marine","Southern",0.514902,0.965235
-57.5,-20.5,"marine","Southern",0.477637,0.954315
-57.5,-19.5,"marine","Southern",0.438479,0.943354
-57.5,-18.5,"marine","Southern",0.396928,0.934689
-57.5,-17.5,"marine","Southern",0.352982,0.928335
-57.5,-16.5,"marine","Southern",0.303357,0.922
-57.5,-15.5,"marine","Southern",0.24805,0.915646
-57.5,-14.5,"marine","Southern",0.181859,0.908527
-57.5,-13.5,"marine","Southern",0.104783,0.90077
-57.5,-12.5,"marine","Southern",0.0280658,0.894809
-57.5,-11.5,"marine","Southern",-0.0482921,0.890539
-57.5,-10.5,"marine","Southern",-0.118972,0.886229
-57.5,-9.5,"marine","Southern",-0.183974,0.881848
-57.5,-8.5,"marine","Southern",-0.242345,0.876474
-57.5,-7.5,"marine","Southern",-0.294086,0.870109
-57.5,-6.5,"marine","Southern",-0.333508,0.86394
-57.5,-5.5,"marine","Southern",-0.360611,0.858122
-57.5,-4.5,"marine","Southern",-0.378224,0.854232
-57.5,-3.5,"marine","Southern",-0.386347,0.85217
-57.5,-2.5,"marine","Southern",-0.390385,0.851282
-57.5,-1.5,"marine","Southern",-0.40749,0.856489
-57.5,-0.5,"marine","Southern",-0.412526,0.858824
-57.5,0.5,"marine","Southern",-0.422646,0.863708
-57.5,1.5,"marine","Southern",-0.432987,0.869664
-57.5,2.5,"marine","Southern",-0.44355,0.876672
-57.5,3.5,"marine","Southern",-0.451533,0.885073
-57.5,4.5,"marine","Southern",-0.456936,0.894894
-57.5,5.5,"marine","Southern",-0.459531,0.905733
-57.5,6.5,"marine","Southern",-0.45932,0.917772
-57.5,7.5,"marine","Southern",-0.461329,0.92758
-57.5,8.5,"marine","Southern",-0.465558,0.935258
-57.5,9.5,"marine","Southern",-0.464044,0.941421
-57.5,10.5,"marine","Southern",-0.456788,0.945996
-57.5,11.5,"marine","Southern",-0.441407,0.950374
-57.5,12.5,"marine","Southern",-0.417901,0.954609
-57.5,13.5,"marine","Southern",-0.389946,0.957515
-57.5,14.5,"marine","Southern",-0.357542,0.959107
-57.5,15.5,"marine","Southern",-0.325519,0.961506
-57.5,16.5,"marine","Southern",-0.293875,0.964758
-57.5,17.5,"marine","Southern",-0.2622,0.969211
-57.5,18.5,"marine","Southern",-0.230493,0.974803
