replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
399,1201,1.2,0.031220432719103068,28.268440953656203,19.13782376369447,4649.46236828654,TRUE,1.4901161193847656e-8,-560.1427465095124,1130.285493019025,1140.5007493581977,1145727516.6479723,53
400,724,0.2394746241009815,0.13023889858452684,37.69500744213324,12.552537665258972,2342.1428512089096,TRUE,1.4901161193847656e-8,-521.0586824439404,1052.1173648878807,1062.3326212270536,290738556.179857,53
401,618,0.29018466141304106,0.1161313140437822,30.368748943741757,16.191980120866845,1956.907844012745,TRUE,1.4901161193847656e-8,-510.8157447190239,1031.6314894380478,1041.8467457772206,202962880.42780635,53
402,126,0.2197051039727821,0.13385295972701844,36.646174362414655,13.110773907656405,2023.7053742676364,TRUE,1.4901161193847656e-8,-512.7289256586994,1035.4578513173988,1045.6731076565716,217055322.41750488,53
403,1082,0.2496402703813036,0.12435853942821506,33.09258477637158,14.845743624279049,1993.7496494919558,TRUE,1.4901161193847656e-8,-511.8788810672118,1033.7577621344235,1043.9730184735963,210676996.2370127,53
404,1235,0.23158692867509584,0.12929845348946897,34.77017111662307,14.025772213476772,2085.836315171965,TRUE,1.4901161193847656e-8,-514.4525891552372,1038.9051783104744,1049.1204346496472,230587796.0855786,53
405,1194,0.22853659468633794,0.1306449333347133,35.47673386229926,13.677902904784755,2199.084824052108,TRUE,1.4901161193847656e-8,-517.4662589283257,1044.9325178566514,1055.1477741958242,256306625.35894346,53
406,998,0.2383753134699297,0.12875882563664226,33.84761355496855,14.50920247629311,2014.7899877862376,TRUE,1.4901161193847656e-8,-512.4772587335614,1034.9545174671227,1045.1697738062956,215147070.82883438,53
407,1308,0.26329909496476245,0.12251063008921435,32.70915130998858,15.040612543390578,1931.9400184262067,TRUE,1.4901161193847656e-8,-510.08381296747143,1030.1676259349429,1040.3828822741157,197816788.44422257,53
408,873,0.261886294668972,0.12464985884257956,34.49469214063974,14.15316311489849,2370.714067197289,TRUE,1.4901161193847656e-8,-521.7498043223577,1053.4996086447154,1063.7148649838882,297875114.9855769,53
409,732,0.26800018992882085,0.12037252864437538,33.38080346071783,14.660877015317613,2050.3665688154597,TRUE,1.4901161193847656e-8,-513.4749653972136,1036.9499307944272,1047.1651871336,222812162.52535227,53
410,150,0.22467837118625641,0.13286909789246817,37.918579955384985,12.449189490671554,2480.2839753701455,TRUE,1.4901161193847656e-8,-524.325170107293,1058.650340214586,1068.865596553759,326045855.71933043,53
411,588,0.19523768701849506,0.14306534876025187,45,8.915741457971642,2127.7525363155014,TRUE,1.4901161193847656e-8,-515.5866833949343,1041.1733667898686,1051.3886231290414,239948535.3572436,53
412,72,0.22790776225895362,0.13085647213153562,38.51669303244814,12.11040321939361,2156.7829648923957,TRUE,1.4901161193847656e-8,-516.3591170702331,1042.7182341404662,1052.933490479639,246540776.15545174,53
413,492,1.1156629595378977,0.03760854131344001,27.75539418012306,19.110589973529112,4041.9632518947496,TRUE,1.4901161193847656e-8,-552.1615457579865,1114.323091515973,1124.5383478551457,865885747.2723817,53
414,86,0.1883464004567643,0.14638979223644646,45,8.955101937782763,1917.0236826125606,TRUE,1.4901161193847656e-8,-509.64201332270744,1029.284026645415,1039.4992829845876,194773929.38396344,53
415,591,0.19761387571066158,0.14397483033512964,45,8.939097433083498,2129.016900469266,TRUE,1.4901161193847656e-8,-515.6205441712598,1041.2410883425196,1051.4563446816924,240233787.0116394,53
416,289,0.22163620905032094,0.134017984105756,37.138239181755054,12.864585366103,2096.674761128411,TRUE,1.4901161193847656e-8,-514.74800632981,1039.49601265962,1049.7112689987928,232990387.85950258,53
417,1097,0.23334886429704216,0.1307117613819779,37.094851299661705,12.856329246731189,2247.8759961944397,TRUE,1.4901161193847656e-8,-518.7170945120604,1047.4341890241208,1057.6494453632936,267806164.19615868,53
418,148,0.24986189554388247,0.125513427868949,33.11094800304347,14.858218176646394,1971.7834703034441,TRUE,1.4901161193847656e-8,-511.2473972378394,1032.4947944756786,1042.7100508148515,206060292.84938034,53
419,1130,0.2470544414136398,0.12563269913049308,33.574211065803915,14.613804483518518,2301.858302798483,TRUE,1.4901161193847656e-8,-520.0697607013302,1050.1395214026604,1060.3547777418332,280823237.24660254,53
420,443,0.24667066914665953,0.12733848353735983,34.95895519521826,13.928405443429865,2488.5142660178685,TRUE,1.4901161193847656e-8,-524.5139992660429,1059.0279985320858,1069.2432548712586,328213272.3652459,53
421,1234,0.23267990146241982,0.13115653154188603,35.60832806635246,13.629422609228053,1923.0431931490316,TRUE,1.4901161193847656e-8,-509.8207145759484,1029.6414291518968,1039.8566854910696,195999041.50399166,53
422,1165,0.22484812058685047,0.1291963058065249,36.0413446382277,13.348632233294724,2146.570472147862,TRUE,1.4901161193847656e-8,-516.088577739572,1042.177155479144,1052.3924118183168,244211533.97054604,53
423,787,0.2434559377335183,0.12550220453912017,34.748692567892675,13.994314142710545,1966.6339688216422,TRUE,1.4901161193847656e-8,-511.09834155429894,1032.1966831085979,1042.4119394477707,204985405.86812767,53
424,1226,0.22425382029402607,0.13165264416888384,36.59505556268164,13.10819220525831,2105.019453909067,TRUE,1.4901161193847656e-8,-514.9744141022579,1039.9488282045158,1050.1640845436887,234848665.77078825,53
425,1126,0.24892237410215662,0.12599699090509925,34.60921866466834,14.089421165636391,1915.5373078809398,TRUE,1.4901161193847656e-8,-509.59780092052506,1029.1956018410501,1039.410858180223,194472008.4278392,53
426,1191,0.24423764174698143,0.1267678681617648,34.10260692029861,14.35577175066788,2009.5989395947352,TRUE,1.4901161193847656e-8,-512.3302103660407,1034.6604207320813,1044.8756770712541,214039858.59507504,53
427,1290,0.19887401268358776,0.1386749531750529,40.26100280850578,11.279758061168701,1994.4407424140156,TRUE,1.4901161193847656e-8,-511.89863553882964,1033.7972710776594,1044.012527416832,210823075.3750514,53
428,1041,0.2178873688797173,0.13608422974571177,40.07233455432201,11.381738411003148,2115.466945821347,TRUE,1.4901161193847656e-8,-515.2566129764966,1040.5132259529933,1050.728482292166,237185621.13972306,53
429,1302,0.22995794479313675,0.132507271353262,37.833095768214406,12.50011268411838,2315.8171285783487,TRUE,1.4901161193847656e-8,-520.4143737018964,1050.8287474037927,1061.0440037429655,284239475.569894,53
430,1038,0.25959631701908326,0.12251013976124649,33.37123291395941,14.688677173427637,2260.8452149428454,TRUE,1.4901161193847656e-8,-519.0450134375894,1048.0900268751789,1058.3052832143517,270905317.5542879,53
431,1308,0.23057089795567426,0.13064369792081718,35.927085262641626,13.45042898562257,1821.8063005019833,TRUE,1.4901161193847656e-8,-506.7381291554383,1023.4762583108766,1033.6915146500494,175905844.4170823,53
432,982,0.21210331837623253,0.13818319881303834,42.05458095603138,10.38622875886687,1722.2731554260347,TRUE,1.4901161193847656e-8,-503.53567185299005,1017.0713437059801,1027.286600045153,157209915.56076095,53
433,591,0.20308674495597798,0.14212918063121027,45,8.92119478441776,2176.008178094997,TRUE,1.4901161193847656e-8,-516.8649546738329,1043.7299093476659,1053.9451656868387,250955614.33022434,53
434,1050,0.21989977074432776,0.1344460804105921,38.36872097404834,12.23393640218981,2245.7623343264063,TRUE,1.4901161193847656e-8,-518.6634726019281,1047.3269452038562,1057.542201543029,267302768.5007971,53
435,373,0.21363269905468518,0.13734914405293092,41.13353300370427,10.847731321645588,2163.5374559248585,TRUE,1.4901161193847656e-8,-516.5373475092,1043.0746950184,1053.2899513575728,248087399.12905988,53
436,871,0.22417399953050648,0.12999385135108257,34.35245287486654,14.23633989261039,2085.0632079109846,TRUE,1.4901161193847656e-8,-514.4314584067564,1038.8629168135128,1049.0781731526856,230416894.7921545,53
437,1035,0.212618788551488,0.13726909507841611,39.833820078455986,11.511978925478525,2342.3938890344475,TRUE,1.4901161193847656e-8,-521.0647915458057,1052.1295830916115,1062.3448394307843,290800883.96345395,53
438,1164,0.23706847696023872,0.12869832939481834,34.93802606065661,13.941456201624963,1979.2532057923847,TRUE,1.4901161193847656e-8,-511.4629231694138,1032.9258463388276,1043.1411026780004,207624492.3898899,53
439,1301,0.2079865874096879,0.13945439856358516,42.178316611817564,10.334045857932594,2362.5464216583237,TRUE,1.4901161193847656e-8,-521.5530873831972,1053.1061747663944,1063.3214311055672,295826156.5079992,53
440,1206,1.2,0.03432738509977499,28.171550784723642,19.07222920693343,4557.431892297758,TRUE,1.4901161193847656e-8,-559.0031848494821,1128.0063696989641,1138.221626038137,1100819829.0054345,53
441,1206,1.2,0.03404518059836969,28.17207090940607,19.072581273349076,4419.209310084551,TRUE,1.4901161193847656e-8,-557.2476707826551,1124.4953415653101,1134.710597904483,1035058779.0959129,53
442,1008,0.2603251147641501,0.12426766860885181,34.571601309895506,14.102584814467757,2087.9543552889213,TRUE,1.4901161193847656e-8,-514.5104398269942,1039.0208796539885,1049.2361359931613,231056329.65780866,53
443,1238,0.24809410111866131,0.12674067932689848,33.64512929050375,14.60007358059532,2033.8883721882194,TRUE,1.4901161193847656e-8,-513.0150223634447,1036.0300447268894,1046.2453010660622,219245201.25768957,53
444,820,0.25423723751800065,0.12420479387915445,34.5619221169064,14.091905898770154,2095.7947575642966,TRUE,1.4901161193847656e-8,-514.7240776149238,1039.4481552298475,1049.6634115690204,232794850.28920138,53
445,1194,0.2605048147796428,0.1232265752898946,33.426744780470614,14.675934250114839,2241.2192492102454,TRUE,1.4901161193847656e-8,-518.5480471492978,1047.0960942985955,1057.3113506377683,266222377.32061845,53
446,1056,0.22751005965933552,0.12959569000291424,35.93024034051528,13.421136240588549,2273.763733126989,TRUE,1.4901161193847656e-8,-519.3697856669229,1048.7395713338458,1058.9548276730186,274010080.2464298,53
447,933,0.18809192407549213,0.14723722457814978,45,8.968610850737566,2167.887753405068,TRUE,1.4901161193847656e-8,-516.6518442523113,1043.3036885046226,1053.5189448437955,249086077.50227472,53
448,971,0.24636747555407085,0.12658813974331679,36.19274685667516,13.275223097828366,1979.4279331225218,TRUE,1.4901161193847656e-8,-511.4679548744058,1032.9359097488116,1043.1511660879844,207661151.94856206,53
449,1084,0.252121609675916,0.12451766930112321,33.35575099979104,14.717861100194549,1907.9808446077088,TRUE,1.4901161193847656e-8,-509.3725011049283,1028.7450022098565,1038.9602585490293,192940717.87966713,53
450,31,0.2821149356007788,0.1188705777435815,32.60723808871453,15.064696645780993,2052.3885714911507,TRUE,1.4901161193847656e-8,-513.5311491848902,1037.0622983697804,1047.2775547089532,223251838.96453685,53
451,56,1.0523939362006312,0.04399743094091117,27.416225425801795,19.143389404210414,4160.02655845942,TRUE,1.4901161193847656e-8,-553.8026288319761,1117.6052576639522,1127.820514003125,917208511.2556496,53
452,1255,0.2038993092538399,0.13886405440869745,39.9844325687408,11.439844072263794,2373.599047710047,TRUE,1.4901161193847656e-8,-521.8191268588403,1053.6382537176805,1063.8535100568533,298600539.28237224,53
453,535,0.2825503041829167,0.12018737562309582,32.90292954806081,14.93787846886867,2006.9617566494876,TRUE,1.4901161193847656e-8,-512.2553605326395,1034.510721065279,1044.725977404452,213478461.11064065,53
454,336,0.2507954779074049,0.12451498222626799,33.01605955547097,14.890700132630396,2110.1105249710076,TRUE,1.4901161193847656e-8,-515.1121043718796,1040.2242087437592,1050.439465082932,235986020.6624514,53
455,1235,0.2480515976560381,0.12831021723869468,35.78890057170594,13.520858906474926,2109.2837723275375,TRUE,1.4901161193847656e-8,-515.0897670893407,1040.1795341786815,1050.3947905178543,235801135.70682716,53
456,159,0.19978755299379097,0.14222285718593336,45,8.9136806464557,2023.0169744361244,TRUE,1.4901161193847656e-8,-512.7095327834816,1035.4190655669631,1045.634321906136,216907676.97940463,53
457,1165,0.2263925770558131,0.13239713745555043,35.902098443478735,13.484785431154371,2022.2085529725496,TRUE,1.4901161193847656e-8,-512.6867503582621,1035.3735007165242,1045.588757055697,216734353.88091263,53
458,1264,0.23397608509110412,0.13212777877522475,36.35959804428241,13.26232335992658,1854.655967687469,TRUE,1.4901161193847656e-8,-507.7567610492752,1025.5135220985503,1035.7287784377231,182306684.19937333,53
459,1041,0.2072248809372699,0.135424685317659,39.876181899846614,11.440630124066336,1875.2072314193397,TRUE,1.4901161193847656e-8,-508.38489877170815,1026.7697975434162,1036.985053882589,186369314.52067143,53
460,88,0.1936764688931461,0.14564622206257466,45,8.957283372090355,2141.0500437681317,TRUE,1.4901161193847656e-8,-515.9417995485671,1041.8835990971343,1052.098855436307,242957050.36573443,53
461,220,0.1897481487962604,0.14581885804383898,45,8.94921689566188,2147.7220749598287,TRUE,1.4901161193847656e-8,-516.119149183476,1042.238298366952,1052.4535547061248,244473635.89729685,53
462,1301,0.2149980295087405,0.13658609283451253,39.71196623240909,11.568852189711214,2231.3330683303666,TRUE,1.4901161193847656e-8,-518.2960598329262,1046.5921196658524,1056.8073760050252,263878904.87670425,53
463,1301,0.21234545264721938,0.13598619974208484,37.17068496782897,12.85961398645372,2091.658148593969,TRUE,1.4901161193847656e-8,-514.6114617630963,1039.2229235261925,1049.4381798653653,231876791.96071625,53
464,1003,0.20904798999350868,0.1369768252153544,40.85319388826072,10.972478673137973,2333.8840607174366,TRUE,1.4901161193847656e-8,-520.8573356354734,1051.7146712709468,1061.9299276101196,288691784.87015826,53
465,1173,0.27864630940170027,0.11873953906613793,31.9454487547665,15.398273921011972,2070.8932005679803,TRUE,1.4901161193847656e-8,-514.0427663854622,1038.0855327709244,1048.3007891100972,227295728.35241073,53
466,288,0.18167756233948165,0.14667421077587872,45,8.940371235542813,2078.4910609577532,TRUE,1.4901161193847656e-8,-514.2515098996506,1038.5030197993012,1048.718276138474,228966629.79550815,53
467,1079,0.2379988680817768,0.12734434135748143,34.80338926484981,13.98784170763025,2236.8365837437173,TRUE,1.4901161193847656e-8,-518.4364755116623,1046.8729510233245,1057.0882073624973,265182208.82583594,53
468,1307,0.21300449566379948,0.133272315015618,37.11625058864055,12.8393435100979,2371.4139178891764,TRUE,1.4901161193847656e-8,-521.7666286214287,1053.5332572428574,1063.7485135820302,298051010.4078002,53
469,730,0.25105261782976146,0.12475919540988144,33.482549314176595,14.654318404096395,2138.771892961239,TRUE,1.4901161193847656e-8,-515.8811173004843,1041.7622346009687,1051.9774909401415,242440296.13641304,53
470,158,0.19156818527150127,0.1437254104346216,45,8.916817220566909,2225.3352138618334,TRUE,1.4901161193847656e-8,-518.1426367421935,1046.285273484387,1056.5005298235599,262462191.14483505,53
471,986,0.2160269540469515,0.13541576253074963,38.97587789773371,11.929003326491419,2051.275962867613,TRUE,1.4901161193847656e-8,-513.500240862553,1037.000481725106,1047.2157380642789,223009853.0194381,53
472,426,1.2,0.03396541390843572,28.24239858637994,19.120173944027947,4339.900300233226,TRUE,1.4901161193847656e-8,-556.2154341040604,1122.4308682081207,1132.6461245472935,998240934.6461153,53
473,1373,0.17206653202016117,0.14786213712679616,43.12119932380867,9.894179873018718,1896.8982298190667,TRUE,1.4901161193847656e-8,-509.0404480661397,1028.0808961322793,1038.2961524714522,190705813.39740756,53
474,227,0.19735859278043755,0.14434860773597374,45,8.945015694028532,2169.198739880466,TRUE,1.4901161193847656e-8,-516.6863034365999,1043.3726068731999,1053.5878632123727,249387428.1742471,53
475,1204,1.2,0.03378500625002241,28.160220822601193,19.06455773363223,4356.608739271556,TRUE,1.4901161193847656e-8,-556.4344604266248,1122.8689208532496,1133.0841771924224,1005942104.4761568,53
476,1039,0.22080529937589835,0.13153194926462325,36.56880247527672,13.110321895458359,2043.1000095950806,TRUE,1.4901161193847656e-8,-513.2725969143169,1036.5451938286337,1046.7604501678065,221235655.40799314,53
477,1255,0.2302119017265531,0.13254444356149797,38.525069430514584,12.14468084348476,2049.400021738657,TRUE,1.4901161193847656e-8,-513.448089143075,1036.89617828615,1047.1114346253228,222602143.8024276,53
478,592,0.19942399048752293,0.1443601968433091,45,8.950741998804194,2217.6980617251843,TRUE,1.4901161193847656e-8,-517.9466813785834,1045.8933627571669,1056.1086190963397,260663788.72792086,53
